Product ID,Handle,Title,URL,Status,Published,Total Variants,In Stock Variants,Out of Stock Variants,Inventory %,Option 1 Name,Option 2 Name,Option 1 Values,Option 2 Values
10005129724177,ks-wrestling-mystery-shoes-1,KS Wrestling Youth Mystery Shoes,https://www.rudis.com/products/ks-wrestling-mystery-shoes-1,Active,true,9,7,2,77.8,Color,Size,KS Mystery,"12Y, 13Y, 1Y, 2Y, 3Y/4.5W, 4.5Y/6W, 4Y/5.5W, 5.5Y/7W, 5Y/6.5W"
10380300779793,wrestling-overlap-youth-elite-terry-hoodie,Wrestling Overlap Youth Elite Terry Hoodie,https://www.rudis.com/products/wrestling-overlap-youth-elite-terry-hoodie,Active,true,9,7,2,77.8,Color,Size,"Black, Lunar Gray, Navy","LG, MD, SM"
10346232021265,usaw-usa-youth-t-shirt,USAW USA Youth Elite Super Soft T-Shirt,https://www.rudis.com/products/usaw-usa-youth-t-shirt,Active,true,9,7,2,77.8,Color,Size,"Black, Navy, Royal","LG, MD, SM"
10346208788753,usaw-branded-youth-elite-super-soft-t-shirt,USAW Branded Youth Elite Super Soft T-Shirt,https://www.rudis.com/products/usaw-branded-youth-elite-super-soft-t-shirt,Active,true,9,7,2,77.8,Color,Size,"Black, Navy, Royal","LG, MD, SM"
10351631270161,usaw-logo-comfort-fleece-youth-sweatpant,USAW Logo Comfort Fleece Youth Sweatpant,https://www.rudis.com/products/usaw-logo-comfort-fleece-youth-sweatpant,Active,true,9,7,2,77.8,Color,Size,"Athletic Gray, Navy, White","LG, MD, SM"
10524293660945,rudis-go-to-hex-polo-white-custom3,RUDIS Go-To Hex Polo - White,https://www.rudis.com/products/rudis-go-to-hex-polo-white-custom3,Active,true,9,7,2,77.8,Color,Size,White,"2XL, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS"
10524288680209,rudis-go-to-hex-polo-white-custom1,RUDIS Go-To Hex Polo - White,https://www.rudis.com/products/rudis-go-to-hex-polo-white-custom1,Active,true,9,7,2,77.8,Color,Size,White,"2XL, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS"
10524290646289,rudis-go-to-hex-polo-white-custom2,RUDIS Go-To Hex Polo - White,https://www.rudis.com/products/rudis-go-to-hex-polo-white-custom2,Active,true,9,7,2,77.8,Color,Size,White,"2XL, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS"
10583829774609,rudis-go-to-hex-polo-white,RUDIS Go-To Hex Polo - White,https://www.rudis.com/products/rudis-go-to-hex-polo-white,Active,true,9,7,2,77.8,Color,Size,White,"2XL, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS"
9600047382801,comfort-fleece-teams-crewneck-gray-custom2,Comfort Fleece Teams Crewneck - Gray,https://www.rudis.com/products/comfort-fleece-teams-crewneck-gray-custom2,Active,true,10,8,2,80.0,Color,Size,Gray,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
9600047481105,comfort-fleece-teams-crewneck-gray-custom1,Comfort Fleece Teams Crewneck - Gray,https://www.rudis.com/products/comfort-fleece-teams-crewneck-gray-custom1,Active,true,10,8,2,80.0,Color,Size,Gray,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
9600047612177,comfort-fleece-teams-crewneck-gray-custom3,Comfort Fleece Teams Crewneck - Gray,https://www.rudis.com/products/comfort-fleece-teams-crewneck-gray-custom3,Active,true,10,8,2,80.0,Color,Size,Gray,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
10141601988881,comfort-fleece-hoodie-black,Comfort Fleece Hoodie - Black,https://www.rudis.com/products/comfort-fleece-hoodie-black,Active,true,10,8,2,80.0,Color,Size,Black,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
10141601923345,comfort-fleece-hoodie-royal,Comfort Fleece Hoodie - Royal,https://www.rudis.com/products/comfort-fleece-hoodie-royal,Active,true,10,8,2,80.0,Color,Size,Royal,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
10141602087185,comfort-fleece-hoodie-gray,Comfort Fleece Hoodie - Gray,https://www.rudis.com/products/comfort-fleece-hoodie-gray,Active,true,10,8,2,80.0,Color,Size,Gray,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
10145678688529,comfort-fleece-crewneck-navy,Comfort Fleece Crewneck - Navy,https://www.rudis.com/products/comfort-fleece-crewneck-navy,Active,true,10,8,2,80.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
10169766347025,comfort-fleece-hoodie-navy,Comfort Fleece Hoodie - Navy,https://www.rudis.com/products/comfort-fleece-hoodie-navy,Active,true,10,8,2,80.0,Color,Size,Navy,"2XL, 3XL, LG, MD, SM, XL, XS, YLG, YMD, YSM"
9061186666769,rudis-tech-womens-thermal,RUDIS Tech Women's Thermal,https://www.rudis.com/products/rudis-tech-womens-thermal,Active,true,12,10,2,83.3,Color,Size,"Black, Olive","2XL, LG, MD, SM, XL, XS"
10383165948177,uww-abstract-emblem-youth-cool-feel-hoodie,UWW Abstract Emblem Youth Cool-Feel Hoodie,https://www.rudis.com/products/uww-abstract-emblem-youth-cool-feel-hoodie,Active,true,12,10,2,83.3,Color,Size,"Black, Carbon, Lunar Gray, Navy","LG, MD, SM"
10383165751569,uww-abstract-emblem-youth-cool-feel-crewneck,UWW Abstract Emblem Youth Cool-Feel Crewneck,https://www.rudis.com/products/uww-abstract-emblem-youth-cool-feel-crewneck,Active,true,12,10,2,83.3,Color,Size,"Black, Lunar Gray, Navy, Royal","LG, MD, SM"
10398945116433,usa-wrestling-logo-youth-tradition-hoodie,USA Wrestling Logo Youth Tradition Hoodie,https://www.rudis.com/products/usa-wrestling-logo-youth-tradition-hoodie,Active,true,12,10,2,83.3,Color,Size,"Forest Camo, Navy, Red, Royal","LG, MD, SM"
10141383622929,buckeyes-throwback-elite-2-0-singlet,Buckeyes Throwback Elite 2.0 Singlet,https://www.rudis.com/products/buckeyes-throwback-elite-2-0-singlet,Active,true,14,12,2,85.7,Color,Size,"Red/Black, Red/White","2XL, 3XL, LG, MD, SM, XL, XS"
10141383688465,buckeyes-throwback-womens-elite-2-0-singlet,Buckeyes Throwback Women's Elite 2.0 Singlet,https://www.rudis.com/products/buckeyes-throwback-womens-elite-2-0-singlet,Active,true,14,12,2,85.7,Color,Size,"Red/Black, Red/White","2XL, 3XL, LG, MD, SM, XL, XS"
10385098834193,usa-wrestling-logo-ultimate-hoodie,USA Wrestling Logo Ultimate Hoodie,https://www.rudis.com/products/usa-wrestling-logo-ultimate-hoodie,Active,true,14,12,2,85.7,Color,Size,"Lunar Gray, Midnight","2XL, 3XL, LG, MD, SM, XL, XS"
10356051968273,usaw-logo-1-4-zip-windbreaker,USAW Logo 1/4 Zip Windbreaker,https://www.rudis.com/products/usaw-logo-1-4-zip-windbreaker,Active,true,14,12,2,85.7,Color,Size,"Navy, Red","2XL, 3XL, LG, MD, SM, XL, XS"
10489083887889,jb-ultra-performance-t-shirt,JB Ultra Performance T-Shirt,https://www.rudis.com/products/jb-ultra-performance-t-shirt,Active,true,14,12,2,85.7,Color,Size,"Ice, Lunar Gray","2XL, 3XL, LG, MD, SM, XL, XS"
10489049448721,jb-ultra-performance-shorts,JB Ultra Performance Shorts,https://www.rudis.com/products/jb-ultra-performance-shorts,Active,true,14,12,2,85.7,Color,Size,"Black, Ice","2XL, 3XL, LG, MD, SM, XL, XS"
10536312635665,branded-vintage-heavyweight-t-shirt,Branded Vintage Heavyweight T-Shirt,https://www.rudis.com/products/branded-vintage-heavyweight-t-shirt,Active,true,14,12,2,85.7,Color,Size,"Black, Bone","2XL, 3XL, LG, MD, SM, XL, XS"
10108776022289,rudis-ks-power-adult-wrestling-shoes-imperial-white,RUDIS KS Power Adult Wrestling Shoes - Imperial White,https://www.rudis.com/products/rudis-ks-power-adult-wrestling-shoes-imperial-white,Active,true,15,13,2,86.7,Color,Size,Imperial White,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10273627210001,rudis-international-adult-wrestling-shoes-white-black,RUDIS International Adult Wrestling Shoes - White/Black,https://www.rudis.com/products/rudis-international-adult-wrestling-shoes-white-black,Active,true,15,13,2,86.7,Color,Size,White/Black,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10351631532305,usa-wrestling-logo-cool-feel-youth-hoodie,USA Wrestling Logo COOL-FEEL Youth Hoodie,https://www.rudis.com/products/usa-wrestling-logo-cool-feel-youth-hoodie,Active,true,15,13,2,86.7,Color,Size,"Black, Carbon, Lunar Gray, Red, White","LG, MD, SM"
10418500469009,rudis-journey-knit-adult-training-shoes-thermal-surge,RUDIS Journey Knit Adult Training Shoes - Thermal Surge,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-thermal-surge,Active,true,15,13,2,86.7,Color,Size,Thermal Surge,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10393858605329,rudis-air-windbreaker,RUDIS Air Windbreaker,https://www.rudis.com/products/rudis-air-windbreaker,Active,true,16,14,2,87.5,Color,Size,"Black, White","2XL, 3XL, 4XL, LG, MD, SM, XL, XS"
10571880104209,rudis-colt-4-0-wide-adult-wrestling-shoes-black-night,RUDIS Colt 4.0 Wide Adult Wrestling Shoes - Black Night,https://www.rudis.com/products/rudis-colt-4-0-wide-adult-wrestling-shoes-black-night,Active,true,16,14,2,87.5,Color,Size,Black Night,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10384974545169,uww-gradient-elite-shorts,UWW Gradient Elite Shorts,https://www.rudis.com/products/uww-gradient-elite-shorts,Active,true,17,15,2,88.2,Color,Size,"Blue, Orange, Pink","2XL, 3XL, LG, MD, SM, XL, XS"
10439811629329,sh-smile-womens-training-long-sleeve,SH Smile Women's Training Long Sleeve,https://www.rudis.com/products/sh-smile-womens-training-long-sleeve,Active,true,18,16,2,88.9,Color,Size,"Black, Lunar Gray, Shark","2XL, LG, MD, SM, XL, XS"
10291340542225,rudis-street-adult-lifestyle-shoes-tactical-tan,RUDIS Street Adult Lifestyle Shoes - Tactical Tan,https://www.rudis.com/products/rudis-street-adult-lifestyle-shoes-tactical-tan,Active,true,19,17,2,89.5,Color,Size,Tactical Tan,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 4.5Y/6W, 4Y/5.5W, 5.5Y/7W, 5Y/6.5W, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10389841215761,usa-wrestling-luxe-terry-5-shorts,"USA Wrestling Luxe Terry 5"" Shorts",https://www.rudis.com/products/usa-wrestling-luxe-terry-5-shorts,Active,true,19,17,2,89.5,Color,Size,"Black, Lunar, Navy","2XL, 3XL, LG, MD, SM, XL, XS"
8724317864209,rudis-dotted-shoe-laces,RUDIS Dotted Shoe Laces,https://www.rudis.com/products/rudis-dotted-shoe-laces,Active,true,20,18,2,90.0,Color,Size,"Black/Red, Gray, Gray/Red, Green Glow, White","49 in., 52 in., 55 in., 58 in."
10346232283409,usaw-usa-performance-uniform-jacket,USAW USA Performance Uniform Jacket,https://www.rudis.com/products/usaw-usa-performance-uniform-jacket,Active,true,21,19,2,90.5,Color,Size,"Lunar Gray, Navy, Red","2XL, 3XL, LG, MD, SM, XL, XS"
10385500766481,usa-wrestling-luxe-terry-crewneck,USA Wrestling Luxe Terry Crewneck,https://www.rudis.com/products/usa-wrestling-luxe-terry-crewneck,Active,true,24,22,2,91.7,Color,Size,"Black, Lunar, Navy","2XL, 3XL, 4XL, LG, MD, SM, XL, XS"
10361814745361,usa-wrestling-chronicle-elite-jogger,USA Wrestling Chronicle Elite Jogger,https://www.rudis.com/products/usa-wrestling-chronicle-elite-jogger,Active,true,25,23,2,92.0,Color,Size,"Black, Navy, White","2XL, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS"
9109061370129,rudis-ultimate-jogger,RUDIS Ultimate Jogger,https://www.rudis.com/products/rudis-ultimate-jogger,Active,true,28,26,2,92.9,Color,Size,"Dark Olive, Lunar Gray, Midnight, Navy","2XL, 3XL, LG, MD, SM, XL, XS"
10365009953041,usaw-scatter-icon-2-0-elite-singlet,USAW Scatter Icon 2.0 Elite Singlet,https://www.rudis.com/products/usaw-scatter-icon-2-0-elite-singlet,Active,true,28,26,2,92.9,Color,Size,"Blue, Pink, Red, Teal","2XL, 3XL, LG, MD, SM, XL, XS"
10360108974353,usa-wrestling-tech-thermal,USA Wrestling Tech Thermal,https://www.rudis.com/products/usa-wrestling-tech-thermal,Active,true,28,26,2,92.9,Color,Size,"Black, Dark Olive, Lunar, White","2XL, 3XL, LG, MD, SM, XL, XS"
10554039992593,wrestling-colorblock-hoodie,Wrestling Colorblock Hoodie,https://www.rudis.com/products/wrestling-colorblock-hoodie,Active,true,28,26,2,92.9,Color,Size,"Black/Red/White, Black/White/Teal, Navy/Lunar/White, Pink/White/Light Pink","2XL, 3XL, LG, MD, SM, XL, XS"
10489049678097,wrestling-wordmark-camo-sublimated-t-shirt,Wrestling Wordmark Camo Sublimated T-Shirt,https://www.rudis.com/products/wrestling-wordmark-camo-sublimated-t-shirt,Active,true,63,61,2,96.8,Color,Size,"Blue/White, Gray/Pink, Green/White, Navy/White, Pink/Black, Pink/White, Purple/White, Red/White, Teal/Black","2XL, 3XL, LG, MD, SM, XL, XS"
8763883782417,a-way-of-life-26-oz-shaker-bottle,A Way of Life 26 oz. Shaker Bottle,https://www.rudis.com/products/a-way-of-life-26-oz-shaker-bottle,Active,true,1,0,1,0.0,Color,,Neon,
8724327629073,rudis-standard-unstructured-hat-black,RUDIS Standard Unstructured Hat - Black,https://www.rudis.com/products/rudis-standard-unstructured-hat-black,Active,true,1,0,1,0.0,Color,,Black,
8724312260881,prtc-trucker-hat,PRTC Trucker Hat,https://www.rudis.com/products/prtc-trucker-hat,Active,true,1,0,1,0.0,Title,,Default Title,
8724331888913,sly-fox-performance-hat,Sly Fox Unstructured Hat,https://www.rudis.com/products/sly-fox-performance-hat,Active,true,1,0,1,0.0,Title,,Default Title,
8724314751249,rudis-4082-hiker-gearpack-black,RUDIS 4082 Hiker Gearpack - Black,https://www.rudis.com/products/rudis-4082-hiker-gearpack-black,Active,true,1,0,1,0.0,Color,,Black,
8724317733137,rudis-diecut-keychain,RUDIS Diecut Keychain,https://www.rudis.com/products/rudis-diecut-keychain,Active,true,1,0,1,0.0,Color,,Silver,
8724314587409,rudis-26-oz-shaker-bottle,RUDIS 26 oz. Shaker Bottle,https://www.rudis.com/products/rudis-26-oz-shaker-bottle,Active,true,1,0,1,0.0,Color,,Red,
8724331823377,sly-fox-hook-and-loop-utility-bag-patch-3,Sly Fox Hook and Loop Utility Bag Patch,https://www.rudis.com/products/sly-fox-hook-and-loop-utility-bag-patch-3,Active,true,1,0,1,0.0,Title,,Default Title,
8724399554833,rudis-standard-duotone-pom-beanie,RUDIS Standard Duotone Pom Beanie,https://www.rudis.com/products/rudis-standard-duotone-pom-beanie,Active,false,1,0,1,0.0,Color,,Gray/Charcoal,
8802138030353,rudis-y-zip-gearpack-white,RUDIS Y-Zip Gearpack - White,https://www.rudis.com/products/rudis-y-zip-gearpack-white,Active,true,1,0,1,0.0,Color,,White,
8802143207697,rudis-elite-headgear-orange,RUDIS Elite Headgear - Orange,https://www.rudis.com/products/rudis-elite-headgear-orange,Active,true,1,0,1,0.0,Color,Size,Orange,Youth
8802143076625,rudis-womens-sports-bra-purple,RUDIS Essential Sports Bra - Purple,https://www.rudis.com/products/rudis-womens-sports-bra-purple,Active,true,1,0,1,0.0,Title,,Default Title,
8802137440529,rudis-utility-duffle-bag-camel,RUDIS Utility Duffel Bag - Camel,https://www.rudis.com/products/rudis-utility-duffle-bag-camel,Active,true,1,0,1,0.0,Color,,Camel,
9040881189137,on-the-go-belt-pack-lunar,On-The-Go Belt Pack - LUNAR,https://www.rudis.com/products/on-the-go-belt-pack-lunar,Active,true,1,0,1,0.0,Color,,Lunar,
8802137702673,rudis-utility-duffle-bag-white,RUDIS Utility Duffel Bag - White,https://www.rudis.com/products/rudis-utility-duffle-bag-white,Active,true,1,0,1,0.0,Color,,White,
8802143535377,rudis-elite-headgear-yellow,RUDIS Elite Headgear - Yellow,https://www.rudis.com/products/rudis-elite-headgear-yellow,Active,true,1,0,1,0.0,Color,Size,Yellow,Youth
8802137407761,rudis-utility-duffle-bag-black,RUDIS Utility Duffel Bag - Black,https://www.rudis.com/products/rudis-utility-duffle-bag-black,Active,true,1,0,1,0.0,Color,,Black,
9040881156369,on-the-go-belt-pack-black,On-The-Go Belt Pack - Black,https://www.rudis.com/products/on-the-go-belt-pack-black,Active,true,1,0,1,0.0,Color,,Black,
8802137669905,rudis-utility-duffle-bag-tan,RUDIS Utility Duffel Bag - Tan,https://www.rudis.com/products/rudis-utility-duffle-bag-tan,Active,true,1,0,1,0.0,Color,,Tan,
9040881221905,odyssey-crossbody-pack-black,Odyssey Crossbody Pack - Black,https://www.rudis.com/products/odyssey-crossbody-pack-black,Active,true,1,0,1,0.0,Color,,Black,
9061999149329,usmc-od-tactical-elite-singlet,USMC OD Tactical Elite Singlet,https://www.rudis.com/products/usmc-od-tactical-elite-singlet,Active,false,1,0,1,0.0,Color,Size,Military Green,XL
8766504435985,rudis-white-white-knit-essential-socks-2-pair,RUDIS White/White Knit Essential Socks (2 Pair),https://www.rudis.com/products/rudis-white-white-knit-essential-socks-2-pair,Active,true,1,0,1,0.0,Size,,XL,
8775585366289,rudis-genesis-gearpack-iv-white,RUDIS Genesis Gearpack IV - White,https://www.rudis.com/products/rudis-genesis-gearpack-iv-white,Active,true,1,0,1,0.0,Color,,White,
8763941060881,rudis-red-white-navy-knit-essential-socks-2-pair-1,RUDIS Red/White/Navy Knit Essential Socks (2 Pair),https://www.rudis.com/products/rudis-red-white-navy-knit-essential-socks-2-pair-1,Active,true,1,0,1,0.0,Color,Size,Red/White/Navy,LG
8775584645393,rudis-genesis-gearpack-iv-black,RUDIS Genesis Gearpack IV - Black,https://www.rudis.com/products/rudis-genesis-gearpack-iv-black,Active,true,1,0,1,0.0,Color,,Black,
8775585431825,rudis-4082-hiker-gearpack-navy,RUDIS 4082 Hiker Gearpack - Navy,https://www.rudis.com/products/rudis-4082-hiker-gearpack-navy,Active,true,1,0,1,0.0,Color,,Navy,
8764382773521,rudis-black-orange-knit-essential-socks-2-pair,RUDIS Black/Orange Knit Essential Socks (2 Pair),https://www.rudis.com/products/rudis-black-orange-knit-essential-socks-2-pair,Active,true,1,0,1,0.0,Color,Size,Black/Orange,LG
8775585759505,rudis-adaptive-gearpack-black,RUDIS Adaptive Gearpack - Black,https://www.rudis.com/products/rudis-adaptive-gearpack-black,Active,true,1,0,1,0.0,Color,,Black,
8781301350673,rudis-y-zip-gearpack-tan,RUDIS Y-Zip Gearpack - Tan,https://www.rudis.com/products/rudis-y-zip-gearpack-tan,Active,true,1,0,1,0.0,Color,,Tan,
8781300465937,rudis-4082-hiker-gearpack-white,RUDIS 4082 Hiker Gearpack - White,https://www.rudis.com/products/rudis-4082-hiker-gearpack-white,Active,true,1,0,1,0.0,Color,,White,
8775585857809,rudis-adaptive-gearpack-red,RUDIS Adaptive Gearpack - Red,https://www.rudis.com/products/rudis-adaptive-gearpack-red,Active,true,1,0,1,0.0,Color,,Red,
8781065552145,rudis-750ml-stainless-steel-water-bottle,RUDIS 750ml Stainless Steel Water Bottle,https://www.rudis.com/products/rudis-750ml-stainless-steel-water-bottle,Active,true,1,0,1,0.0,Color,,White,
8781204128017,rudis-4082-hiker-gearpack-gray,RUDIS 4082 Hiker Gearpack - Gray,https://www.rudis.com/products/rudis-4082-hiker-gearpack-gray,Active,true,1,0,1,0.0,Color,,Gray,
8781301285137,rudis-y-zip-gearpack-camel,RUDIS Y-Zip Gearpack - Camel,https://www.rudis.com/products/rudis-y-zip-gearpack-camel,Active,true,1,0,1,0.0,Color,,Camel,
8775585792273,rudis-adaptive-gearpack-lunar-gray,RUDIS Adaptive Gearpack - Lunar Gray,https://www.rudis.com/products/rudis-adaptive-gearpack-lunar-gray,Active,true,1,0,1,0.0,Color,,Lunar Gray,
8781301219601,rudis-y-zip-gearpack-black,RUDIS Y-Zip Gearpack - Black,https://www.rudis.com/products/rudis-y-zip-gearpack-black,Active,true,1,0,1,0.0,Color,,Black,
8781202555153,rudis-4082-hiker-gearpack-tan,RUDIS 4082 Hiker Gearpack - Tan,https://www.rudis.com/products/rudis-4082-hiker-gearpack-tan,Active,true,1,0,1,0.0,Color,,Tan,
9040881254673,odyssey-crossbody-pack-charcoal,Odyssey Crossbody Pack - Charcoal,https://www.rudis.com/products/odyssey-crossbody-pack-charcoal,Active,true,1,0,1,0.0,Color,,Charcoal,
8775585890577,rudis-adaptive-gearpack-royal-w-navy,RUDIS Adaptive Gearpack - Royal,https://www.rudis.com/products/rudis-adaptive-gearpack-royal-w-navy,Active,true,1,0,1,0.0,Color,,Royal,
9547173429521,rudis-standard-pom-beanie-orange,RUDIS Standard Pom Beanie - Orange,https://www.rudis.com/products/rudis-standard-pom-beanie-orange,Active,true,1,0,1,0.0,Color,,Orange,
9547173560593,rudis-standard-pom-beanie-tan,RUDIS Standard Pom Beanie - Tan,https://www.rudis.com/products/rudis-standard-pom-beanie-tan,Active,true,1,0,1,0.0,Color,,Tan,
9547173495057,rudis-standard-pom-beanie-teal,RUDIS Standard Pom Beanie - Teal,https://www.rudis.com/products/rudis-standard-pom-beanie-teal,Active,true,1,0,1,0.0,Color,,Teal,
9600051773713,rudis-4082-hiker-gearpack-tan-custom3,RUDIS 4082 Hiker Gearpack - Tan,https://www.rudis.com/products/rudis-4082-hiker-gearpack-tan-custom3,Active,true,1,0,1,0.0,Color,,Tan,
9600051642641,rudis-4082-hiker-gearpack-navy-custom3,RUDIS 4082 Hiker Gearpack - Navy,https://www.rudis.com/products/rudis-4082-hiker-gearpack-navy-custom3,Active,true,1,0,1,0.0,Color,,Navy,
9600051249425,rudis-4082-hiker-gearpack-gray-custom1,RUDIS 4082 Hiker Gearpack - Gray,https://www.rudis.com/products/rudis-4082-hiker-gearpack-gray-custom1,Active,true,1,0,1,0.0,Color,,Gray,
9600051544337,rudis-4082-hiker-gearpack-olive-custom2,RUDIS 4082 Hiker Gearpack - Olive,https://www.rudis.com/products/rudis-4082-hiker-gearpack-olive-custom2,Active,true,1,0,1,0.0,Color,,Olive,
9600051609873,rudis-4082-hiker-gearpack-navy-custom1,RUDIS 4082 Hiker Gearpack - Navy,https://www.rudis.com/products/rudis-4082-hiker-gearpack-navy-custom1,Active,true,1,0,1,0.0,Color,,Navy,
9600051675409,rudis-4082-hiker-gearpack-tan-custom1,RUDIS 4082 Hiker Gearpack - Tan,https://www.rudis.com/products/rudis-4082-hiker-gearpack-tan-custom1,Active,true,1,0,1,0.0,Color,,Tan,
9600051413265,rudis-4082-hiker-gearpack-gray-custom2,RUDIS 4082 Hiker Gearpack - Gray,https://www.rudis.com/products/rudis-4082-hiker-gearpack-gray-custom2,Active,true,1,0,1,0.0,Color,,Gray,
9600051478801,rudis-4082-hiker-gearpack-tan-custom2,RUDIS 4082 Hiker Gearpack - Tan,https://www.rudis.com/products/rudis-4082-hiker-gearpack-tan-custom2,Active,true,1,0,1,0.0,Color,,Tan,
9600051216657,rudis-4082-hiker-gearpack-black-custom3,RUDIS 4082 Hiker Gearpack - Black,https://www.rudis.com/products/rudis-4082-hiker-gearpack-black-custom3,Active,true,1,0,1,0.0,Color,,Black,
9600051314961,rudis-4082-hiker-gearpack-black-custom1,RUDIS 4082 Hiker Gearpack - Black,https://www.rudis.com/products/rudis-4082-hiker-gearpack-black-custom1,Active,true,1,0,1,0.0,Color,,Black,
9600051151121,rudis-4082-hiker-gearpack-black-custom2,RUDIS 4082 Hiker Gearpack - Black,https://www.rudis.com/products/rudis-4082-hiker-gearpack-black-custom2,Active,true,1,0,1,0.0,Color,,Black,
9600051511569,rudis-4082-hiker-gearpack-olive-custom1,RUDIS 4082 Hiker Gearpack - Olive,https://www.rudis.com/products/rudis-4082-hiker-gearpack-olive-custom1,Active,true,1,0,1,0.0,Color,,Olive,
9600051577105,rudis-4082-hiker-gearpack-olive-custom3,RUDIS 4082 Hiker Gearpack - Olive,https://www.rudis.com/products/rudis-4082-hiker-gearpack-olive-custom3,Active,true,1,0,1,0.0,Color,,Olive,
9600080052497,rudis-embraided-wrestling-trucker-hat-black-black-custom2,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-black-custom2,Active,true,1,0,1,0.0,Color,,Black/Black,
9600051740945,rudis-4082-hiker-gearpack-navy-custom2,RUDIS 4082 Hiker Gearpack - Navy,https://www.rudis.com/products/rudis-4082-hiker-gearpack-navy-custom2,Active,true,1,0,1,0.0,Color,,Navy,
9600079626513,rudis-embraided-wrestling-trucker-hat-black-blue-custom1,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-blue-custom1,Active,true,1,0,1,0.0,Color,,Black/Blue,
9600079855889,rudis-embraided-wrestling-trucker-hat-black-gray-custom3,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-gray-custom3,Active,true,1,0,1,0.0,Color,,Black/Gray,
9600079593745,rudis-embraided-wrestling-trucker-hat-black-black-custom3,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-black-custom3,Active,true,1,0,1,0.0,Color,,Black/Black,
9600079724817,rudis-embraided-wrestling-trucker-hat-black-gray-custom1,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-gray-custom1,Active,true,1,0,1,0.0,Color,,Black/Gray,
9600080150801,rudis-embraided-wrestling-trucker-hat-black-blue-custom2,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-blue-custom2,Active,true,1,0,1,0.0,Color,,Black/Blue,
9600080347409,rudis-embraided-wrestling-trucker-hat-camo-custom1,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-camo-custom1,Active,true,1,0,1,0.0,Color,,Camo,
9600079888657,rudis-embraided-wrestling-trucker-hat-black-black-custom1,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-black-custom1,Active,true,1,0,1,0.0,Color,,Black/Black,
9600079659281,rudis-embraided-wrestling-trucker-hat-black-blue-custom3,RUDIS Embroidered Wrestling Trucker Hat,https://www.rudis.com/products/rudis-embraided-wrestling-trucker-hat-black-blue-custom3,Active,true,1,0,1,0.0,Color,,Black/Blue,
